name,addresse,cat1,cat2,review_num,score_min,score,review,reviews_date,reviews_id
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,"내뷰 깔끔하고 사장님이 친절하시고, 음식이 굉장히 맛있습니다",2021.10.02.,콩자반
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,,2021.10.02.,Jae Barclay
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,4,인도카레는 여기가 두번째인데 굉장히 흡족하게 먹었습니다 가격은 뭐 어딜가든 이정도의 가격일 것 같고 맛도 전체적으로 좋습니다 다만 탄두리 치킨이 생각보다 퍽퍽하고 벌거 없다는 점과 식사하는 테이블 바로 옆쪽에 남은 음식들 모아두는 통이 대놓고 보여서 같이 먹던 일행 중 한명이 굉장히 불편해했다는 점이 있어서 개선하면 좋겠네요,2021.09.14.,김준영
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,인도커리 먹고 싶어서 찾은 식당이였는데 진짜 남김없이 다 먹고 왔어요!,2021.08.28.,장현희
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,진또배기 인도음식점이네요 ㅎ  사장님은 인도아니면 네팔분인것같아요 못물어봤지만요,2021.08.22.,웅진테크 오현석
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,음식 맛나고  굉장히 친절합니다,2021.08.14.,러브소주
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,친절하고 맛있어용,2021.08.09.,hexian1258
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,4,사장님인지 직원분인지.. 친절하셔서 좋았어요. 음식도 맛있었으나 세트 2인 가격이 36000원인 것 치곤 분위기 대비 비싼 편인 거 같았어요 세트 가격이 좀 조정되면 좋을 것 같아요.,2021.07.22.,별 헤는 J.
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,인도요리?  들어가기 전 향신료의 거북함이  먼저 떠올랐지만 한 입 먹자마자 그런 편견이 사라진 맛집.,2021.05.06.,웬만하면5점
탄두르,경기 부천시 조마루로 295 (우)14580,인도음식,"['사모사\n4,000', '베지터블 파코다\n5,000', '그린 샐러드\n4,000', '치즈샐러드\n6,000', '치킨 머쉬룸 스프\n4,000', '탄두리 치킨 (HALF)\n9,000', '', '', '']",116,4.7,5,,2021.05.03.,송주실
